"Timestamp","Selecciona tu sexo 👤","¿Cuántos años tienes? 🎂","¿Cuál es tu situación sentimental? ❤️","¿Trabajas? 💼","¿Tienes hijos? 🍼","¿Cuál es tu código postal?","¿A qué carrera ingresaste?","¿En qué grupo estás?","¿Qué tanto evitaste que tu carrera tuviera matemáticas?","Esta carrera ¿Fue tu primera opción?","¿La FES Acatlán fue tu primera opción para cursar esta carrera?","¿De qué bachillerato provienes?","¿Qué promedio obtuviste en el bachillerato?","Si tuvieras que volver a clases presenciales ¿Cuánto tiempo tardarías en minutos en llegar a la FES Acatlán? ⏱","¿Cuánto gastarías de pasaje / gasolina a la semana?","¿A cuánto asciende el ingreso mensual neto de todas las personas que trabajan y viven contigo?","¿En dónde tomas tus clases en línea?","¿Cuántas personas viven contigo?","De las personas que viven contigo ¿Cuántas toman clases en línea?","De las personas que viven contigo ¿Cuántas trabajan en línea?","¿Cuántas computadoras hay en tu casa?","¿Cómo funciona tu internet para las clases en línea?","Hazle un test a tu Internet (ingresando a speedtest.net) y compártenos su velocidad","¿Qué sistema operativo tiene la computadora que utilizas para estudiar en línea?","¿Con cuántas personas compartes habitación mientras tomas clases en línea?","Aproximadamente ¿Cuánto has gastado para adaptarte a las clases en línea?","Del 1 al 5 ¿Qué tan bien estaban preparados tus profesores para dar clases en línea?","¿Cuánto tiempo en minutos dedicas a estudiar fuera de las clases en línea?","Aproximadamente ¿Cuántas veces revisas tu celular mientras estás en una clase en línea?","Del 1 al 5 ¿Cuánto extrañas las clases presenciales? 📖","Del 1 al 5 ¿Cuánto extrañas convivir con tus compañeros o amigos de la escuela? 👩🏻‍🤝‍🧑🏼","Del 1 al 5 ¿Cuánto extrañas las actividades extras que ofrecía tu escuela? ⚽🎹🎬","Del 1 al 5 ¿Cuánto te agrada poner la cámara en las clases en línea?","Del 1 al 5 ¿Qué tan buen estudiante en línea consideras que eres?","¿Te gustaría volver a clases presenciales?"
"2021/08/26 4:18:34 PM CDT","Hombre","19","Soltero","Si","No","40675","Ingeniería Civil","1151","1","Si","No","Otro","8.5","90","225","7000","Casa de un familiar o amigo","4","1","0","1","3","3.90","Windows","0","450","5","120","10","5","5","3","1","3","Si"
"2021/08/26 4:18:40 PM CDT","Mujer","20","Tengo pareja","Si","No","14748","Ingeniería Civil","1151","3","No","No","CCH","7.7","160","200","10000","Mi casa","4","3","1","1","4","110.1","Windows","2","5000","1","120","5","3","5","5","3","4","Si"
"2021/08/26 4:19:04 PM CDT","Hombre","17","Soltero","No","No","55227","Ingeniería Civil","1151","1","Si","Sí","CCH","8.67","20","100","3400","Mi casa","3","2","0","1","4","14.85","Windows","1","10000","3","120","20","5","4","2","4","5","Si"
"2021/08/26 4:19:13 PM CDT","Hombre","18","Soltero","Si","No","52924","Ingeniería Civil","1151","1","Si","Sí","CCH","8.3","60","200","10000","Mi casa","4","2","0","2","4","60.96","Windows","0","10000","4","180","20","5","5","5","3","3","Si"
"2021/08/26 4:19:29 PM CDT","Hombre","19","Soltero","No","No","53426","Ingeniería Civil","1151","3","Si","Sí","CCH","9.26","20 ","300","15000","Mi casa","3","2","0","1","3","19.80","Windows","0","1000 ","2","120 ","5","5","5","4","4","2","Si"
"2021/08/26 4:19:31 PM CDT","Hombre","18","Tengo pareja","Si","No","53624","Ingeniería Civil","1151","1","No","Sí","CCH","7.6","40","240","13500","Mi casa","6","4","0","2","4","80.08","Windows","0","7000","2","30","4","5","5","4","1","3","Si"
"2021/08/26 4:20:58 PM CDT","Hombre","25","Soltero","Si","No","53717","Ingeniería Civil","1151","1","Si","Sí","Otro","7.2","50","200 ","13000","Mi casa","4","1","1","2","3","48.83","Windows","1","2000","2","120","3","5","5","4","1","2","Si"
"2021/08/26 4:29:49 PM CDT","Mujer","20","Soltero","Si","No","54940","Ingeniería Civil","1151","1","No","Sí","CCH","8.4","45","300","12000","Mi casa","3","2","0","2","4","16.19","Windows","0","15000","3","6","200","5","3","5","2","3","Si"
"2021/08/26 4:35:52 PM CDT","Hombre","17","Soltero","No","No","52953","Ingeniería Civil","1151","1","No","No","Otro","9.2","90 ","100","20000","Mi casa","1","0","0","1","5","8.93","Windows","0","5000","5","45","10","1","2","1","4","5","No"
"2021/08/27 7:20:54 AM CDT","Hombre","22","Soltero","Si","No","55490","Ingeniería Civil","1106","2","No","No","CCH","8.1","140","30","8000","Mi casa","5","2","0","1","3","30 ","Windows","1","8000","3","240","1","4","5","4","3","2","Si"
"2021/08/27 7:21:08 AM CDT","Hombre","18","Soltero","No","No","54100","Ingeniería Civil","1102","1","Si","Sí","CCH","8.64","40","200","6500","Mi casa","3","0","1","1","4","20.36","Windows","0","500","4","120","10","5","5","5","1","4","Si"
"2021/08/27 7:21:30 AM CDT","Hombre","19","Soltero","No","No","54900","Ingeniería Civil","1102","3","No","No","CCH","7.6","90","280","35000","Mi casa","4","1","0","2","5","50.73","Windows","0","20000","5","240","10","4","5","5","3","2","Si"
"2021/08/27 7:21:46 AM CDT","Hombre","18","Soltero","No","No","53698","Ingeniería Civil","1102","1","Si","Sí","CCH","7.46","40","250","15000","Mi casa","3","1","0","2","4","28.51","Windows","0","20000","3","60","2","3","5","5","2","3","Si"
"2021/08/27 7:22:29 AM CDT","Mujer","18","Tengo pareja","Si","No","54473","Ingeniería Civil","1102","1","Si","Sí","CCH","8.76","50","250","30000","Casa de un familiar o amigo","4","3","1","1","4","10.83","Windows","0","20000","4","200","3","5","5","5","3","4","Si"
"2021/08/27 7:22:48 AM CDT","Hombre","19","Soltero","Si","No","54763","Ingeniería Civil","1102","2","No","Sí","CCH","8.4","30 ","250","5000","Mi casa","5","1","0","1","4","1.53","Windows","1","3000","3","60","5","5","5","5","3","4","Si"
"2021/08/27 7:22:48 AM CDT","Hombre","19","Soltero","Si","No","52949","Ingeniería Civil","1102","2","No","Sí","CCH","7.9","90","350","20000","Mi casa","4","2","0","2","3","8.90","Windows","0","15000","3","180","5","4","5","3","2","4","Si"
"2021/08/27 7:23:10 AM CDT","Mujer","17","Soltero","No","No","53426","Ingeniería Civil","1102","1","Si","Sí","CCH","9.5","30","1000","15000 ","Mi casa","3","1","1","3","4","7.71","Windows","1","7000","4","60","2","5","5","5","3","4","Si"
"2021/08/27 7:23:11 AM CDT","Hombre","20","Soltero","No","No","07480","Ingeniería Civil","1102","2","Si","No","CCH","7.5","90","250","4800","Mi casa","2","1","0","1","3","29.67","Windows","0","1500","4","40","3","5","5","5","3","3","Si"
"2021/08/27 7:23:14 AM CDT","Mujer","19","Soltero","No","No","14739","Ingeniería Civil","1102","2","No","No","Prepa UNAM","7.5","100","700","20000","Mi casa","5","3","1","5","4","123.64","Windows","0","0","4","120","3","4","5","4","1","4","No"
"2021/08/27 7:23:19 AM CDT","Hombre","18","Soltero","Si","No","53690","Ingeniería Civil","1102","2","No","No","Otro","9.2","60","270","2800","Mi casa","3","1","0","1","4","42","Windows","1","0","4","120","2","5","4","3","2","3","Si"
"2021/08/27 7:23:40 AM CDT","Mujer","17","Soltero","Si","No","54959","Ingeniería Civil","1102","1","Si","Sí","CCH","9.4","60","300","50000","Café Internet","4","2","1","2","5","19.01","Windows","0","0","4","120","10","3","5","5","3","5","Si"
"2021/08/27 7:23:40 AM CDT","Hombre","20","Tengo pareja","Si","No","43815","Ingeniería Civil","1102","1","No","Sí","CCH","7.67","3 ","150","10000","Mi casa","11","3","0","1","3","28.4","Windows","2","30000","4","2","10","3","3","3","3","3","Si"
"2021/08/27 7:23:52 AM CDT","Hombre","20","Soltero","No","No","57840","Ingeniería Civil","1102","1","No","No","CCH","7.11","180","1800","5000","Mi casa","10","1","0","2","4","12.61","Windows","1","0","5","120","10","3","4","1","1","4","No"
"2021/08/27 7:23:56 AM CDT","Hombre","19","Soltero","Si","No","52949","Ingeniería Civil","1102","4","Si","Sí","CCH","7.5","120","180","16000","Mi casa","3","1","0","1","4","26.65","Windows","0","7000","4","4","2","5","5","5","1","4","Si"
"2021/08/27 7:24:00 AM CDT","Mujer","19","Soltero","Si","No","52990","Ingeniería Civil","1102","1","Si","Sí","Otro","8.4","35","700","20000","Mi casa","5","1","0","2","5","100.50","MAC OS X","1","0","4","60","5","5","4","5","2","4","Si"
"2021/08/27 7:24:43 AM CDT","Hombre","19","Soltero","No","No","53718","Ingeniería Civil","1102","1","Si","Sí","Otro","8.5","70","200","4000","Mi casa","4","2","0","1","4","13.37","Windows","3","3000","4","180","3","2","2","2","2","4","No"
"2021/08/27 7:25:00 AM CDT","Hombre","18","Soltero","Si","No","14100","Ingeniería Civil","1102","1","No","No","Prepa UNAM","7.6","60","0","80000","Mi casa","6","2","3","5","5","51.58","Windows","0","0","4","180","4","4","5","5","1","3","Si"
"2021/08/27 7:25:14 AM CDT","Hombre","18","Soltero","No","No","53790","Ingeniería Civil","1102","3","No","Sí","Otro","8.0","25","300","20","Mi casa","4","1","0","1","2","18","Windows","1","3","2","2","2","5","4","4","2","2","Si"
"2021/08/27 7:25:18 AM CDT","Hombre","19","Soltero","No","No","52928","Ingeniería Civil","1102","1","Si","Sí","CCH","7.6","60","200","14000","Mi casa","6","0","0","2","4","12.28","Windows","0","0","5","1 ","1","5","5","4","3","4","Si"
"2021/08/27 7:25:22 AM CDT","Hombre","17","Soltero","No","No","52915","Ingeniería Civil","1102","2","Si","Sí","CCH","8.1","120","40","10000","Mi casa","4","2","0","3","4","100","Windows","0","20000","4","120","5","2","5","3","1","3","Si"
"2021/08/27 7:25:24 AM CDT","Hombre","18","Tengo pareja","No","No","39500","Ingeniería Civil","1102","2","Si","No","Otro","9.0","0","0","0","Mi casa","2","1","0","2","3","11.15","Windows","0","2","3","120 ","5","4","4","4","2","1","Si"
"2021/08/27 7:25:27 AM CDT","Hombre","20","Soltero","Si","No","09290","Ingeniería Civil","1102","1","No","No","CCH","7.4","130","350","5000","Mi casa","8","3","0","1","3","13.59","Windows","2","10000","4","240","2","5","5","3","2","3","Si"
"2021/08/27 7:25:29 AM CDT","Hombre","25 ","Soltero","No","No","02450","Ingeniería Civil","1102","2","Si","Sí","Otro","7.0","50","25","18000","Mi casa","5","1","2","3","5","38.70","Windows","0","500","5","6","0","5","5","5","3","4","Si"
"2021/08/27 7:25:32 AM CDT","Hombre","19","Tengo pareja","No","No","54763","Ingeniería Civil","1102","3","Si","Sí","Prepa UNAM","7.6","90 ","50","8000","Mi casa","5","3","0","2","5","20.94","Windows","1","0","5","60","2","5","5","5","3","4","Si"
"2021/08/27 7:25:42 AM CDT","Hombre","19","Soltero","No","No","56264","Ingeniería Civil","1102","3","No","Sí","Prepa UNAM","7.1","150 ","350","8000","Mi casa","4","3","0","2","4","30.04","Windows","1","1500","3","120","8","4","4","4","2","3","Si"
"2021/08/27 7:26:07 AM CDT","Hombre","18","Soltero","No","No","53697","Ingeniería Civil","1102","1","No","Sí","CCH","7.8","30","24","12000","Mi casa","5","3","0","1","2","26.50","Windows","2","11000","2","60","1","5","5","5","1","1","Si"
"2021/08/27 7:26:10 AM CDT","Mujer","18","Tengo pareja","No","No","53428","Ingeniería Civil","1102","1","Si","Sí","CCH","8.1","60 ","300","4500","Mi casa","3","2","0","2","3","34.56","Windows","0","5000","3","300","6","4","4","3","2","2","Si"
"2021/08/27 7:26:16 AM CDT","Hombre","17","Soltero","Si","No","94100","Ingeniería Civil","1102","4","Si","No","Otro","8","1 ","100 ","6000","Casa de un familiar o amigo","5","4","1","3","1","2","Windows","1","8000","4","90","5","5","5","5","4","4","Si"
"2021/08/27 7:26:33 AM CDT","Hombre","21","Tengo pareja","Si","No","55884","Ingeniería Civil","1102","1","No","No","Otro","9.8","3","750","5000","Casa de un familiar o amigo","4","2","0","0","2","9.13","Windows","2","2000","1","180","2","2","3","3","3","3","No"
"2021/08/27 7:26:38 AM CDT","Hombre","17","Soltero","No","No","53717","Ingeniería Civil","1102","1","Si","Sí","CCH","9.2","60 ","24","7000","Mi casa","5","2","1","1","3","32.05","Windows","2","10000","4","180","6","5","5","5","1","3","Si"
"2021/08/27 7:26:46 AM CDT","Mujer","19","Soltero","No","No","53530","Ingeniería Civil","1102","1","No","Sí","Prepa UNAM","7.9","60","42 ","70000","Mi casa","4","1","0","1","3","43.71","Windows","1","15000","3","60","4","3","3","4","2","2","Si"
"2021/08/27 7:26:48 AM CDT","Hombre","21","Soltero","No","No","54880","Ingeniería Civil","1102","1","Si","Sí","Otro","9.1","120","400","10000","Mi casa","6","0","0","1","5","14.52","Windows","0","10000","3","240","0","5","3","3","2","3","Si"
"2021/08/27 7:27:03 AM CDT","Mujer","19","Soltero","Si","No","52766","Ingeniería Civil","1102","1","No","Sí","Prepa UNAM","7.9","100","350","9000","Mi casa","7","5","0","1","2","39.42","Windows","4","5500","3","120","5","5","5","5","3","4","Si"
"2021/08/27 7:27:11 AM CDT","Mujer","18","Soltero","Si","No","53298","Ingeniería Civil","1102","2","Si","Sí","CCH","8.85","40 ","150","3200","Mi casa","4","2","0","3","2","60.35","Windows","0","2600","4","4","10","5","4","4","1","4","Si"
"2021/08/27 7:27:22 AM CDT","Mujer","20","Soltero","No","No","52980","Ingeniería Civil","1102","3","No","Sí","Otro","8.9","60 ","150","800","Mi casa","3","0","0","1","3","4.49","Windows","0","10000","4","180","5","4","4","4","3","4","Si"
"2021/08/27 7:27:35 AM CDT","Hombre","23","Soltero","No","No","54435","Ingeniería Civil","1102","2","Si","Sí","Otro","7.8","120","70","6000","Mi casa","3","1","0","2","5","102","Windows","0","28000","5","60","3","3","1","4","3","3","Si"
"2021/08/27 7:28:10 AM CDT","Hombre","21","Tengo pareja","Si","No","02540","Ingeniería Civil","1102","2","No","No","CCH","7.6","127","47","40000","Mi casa","6","2","0","0","3","15.35","Windows","1","5000","4","2","0","4","4","4","4","4","Si"
"2021/08/27 7:28:36 AM CDT","Hombre","19","Tengo pareja","Si","No","14400","Ingeniería Civil","1102","3","No","No","CCH","7.3","140","360","5000","Mi casa","4","2","0","2","2","40.83","Windows","3","1300","3","45","6","4","4","4","1","4","No"
"2021/08/27 7:28:52 AM CDT","Hombre","18 ","Soltero","No","No","52773","Ingeniería Civil","1102","1","Si","Sí","CCH","8","90","300","6000","Mi casa","4","0","0","1","3","9.70","Windows","0","0","4","120","2","4","3","3","3","4","Si"
"2021/08/27 7:29:57 AM CDT","Hombre","19","Soltero","Si","No","54958","Ingeniería Civil","1102","1","Si","Sí","Prepa UNAM","8.6","90","150","9000","Mi casa","4","1","0","2","3","1.9","Windows","2","3000","4","1","10","5","4","4","2","3","Si"
"2021/08/27 7:31:37 AM CDT","Hombre","17","Soltero","No","No","54916","Ingeniería Civil","1102","1","Si","Sí","CCH","8.4","90","500","25000","Mi casa","5","2","0","3","4","51","Windows","0","2000","4","5","2","1","5","1","3","4","No"
"2021/08/27 7:33:36 AM CDT","Mujer","19","Soltero","No","No","14250","Ingeniería Civil","1102","2","No","No","CCH","7.3"," 120.5","100","1000","Mi casa","3","0","2","2","2","1691","Windows","0","0","4","120","10 ","5","5","3","3","5","Si"
"2021/08/27 5:50:58 PM CDT","Hombre","18","Soltero","Si","No","04369","Economía","1151","1","Si","No","Prepa UNAM","8","120","1000","8000","Mi casa","3","2","0","1","5","20","Windows","1","20000","4","240","8","5","5","5","3","3","Si"
"2021/08/27 5:51:59 PM CDT","Hombre","19","Tengo pareja","Si","No","53598","Economía","1151","1","Si","Sí","CCH","8.0","20","25","22000","Mi casa","1","1","1","1","5","100","Windows","0","9000","4","300","50","5","5","5","1","4","Si"
"2021/08/27 5:52:09 PM CDT","Hombre","19","Tengo pareja","No","No","01209","Economía","1151","2","Si","Sí","CCH","9.3","80","200","7000","Mi casa","3","1","2","1","2","9.58","Windows","0","2000","2","60","10","5","5","5","1","1","Si"
"2021/08/27 5:52:17 PM CDT","Hombre","21","Tengo pareja","Si","No","54080","Economía","1151","1","Si","Sí","CCH","8.7","45","150","11000","Mi casa","9","2","0","1","3","0","Windows","2","6000","3","80","10","5","5","5","2","4","Si"
"2021/08/27 5:52:23 PM CDT","Hombre","19","Soltero","Si","No","55712","Economía","1151","5","Si","Sí","Otro","7.5","60","20","40000","Mi casa","1","0","0","2","4","100","Windows","0","1500","3","180","10 ","5","5","5","1","3","Si"
"2021/08/27 5:52:39 PM CDT","Hombre","18","Tengo pareja","Si","No","54050","Economía","1151","3","Si","Sí","Otro","8.5","30","150","15000","Mi casa","4","2","1","1","3","90","Windows","1","5000","1","240","4","5","5","3","4","3","Si"
"2021/08/27 5:52:42 PM CDT","Mujer","23","Tengo pareja","Si","No","55656","Economía","1151","1","Si","Sí","CCH","8.56","120 ","600","7000","Mi casa","5","3","0","1","3","34","Windows","0","10000","4","2 ","3 ","1","1","1","4","4","No"
"2021/08/27 5:52:52 PM CDT","Mujer","18","Tengo pareja","No","No","53240","Economía","1151","1","Si","Sí","Otro","8.5","5","0","70000","Mi casa","4","2","0","2","5","42.13","Windows","0","0","4","400","4","5","5","5","4","5","Si"
"2021/08/27 5:53:07 PM CDT","Hombre","19","Soltero","No","No","07970","Economía","1151","3","No","No","Prepa UNAM","7.80","50","60","10000","Mi casa","3","0","1","3","3","50","Windows","0","0","3","4","3","5","5","1","2","3","Si"
"2021/08/27 5:53:19 PM CDT","Hombre","20","Soltero","No","No","52979","Economía","1151","2","Si","Sí","Otro","7.4","40 ","300","6000","Mi casa","4","2","0","2","4","50.33","Windows","2","10000","3","30","5","5","5","5","2","2","Si"
"2021/08/27 5:53:21 PM CDT","Mujer","19","Soltero","Si","No","53227","Economía","1151","1","No","No","CCH","7.8","20","125","4500","Mi casa","2","1","0","1","3","18.56","Windows","0","0","4","180","4","5","5","5","1","3","Si"
"2021/08/27 5:53:23 PM CDT","Hombre","18","Soltero","No","No","01180","Economía","1151","4","Si","No","Prepa UNAM","7.8","60","20","20000","Mi casa","2","0","1","1","4","34.65","Windows","0","2000","3","60","20","4","5","3","1","3","Si"
"2021/08/27 5:53:26 PM CDT","Hombre","19","Soltero","No","No","54477","Economía","1151","1","Si","Sí","Otro","8","120","30","12000","Mi casa","4","2","0","1","4","125.96","Windows","0","0","2","240","10","5","5","5","4","5","Si"
"2021/08/27 5:53:48 PM CDT","Hombre","17","Soltero","No","No","07700","Economía","1151","4","No","No","CCH","7.5","120","100","5000","Mi casa","3","1","2","2","5","10.56","Windows","0","15000","4","2","3","5","5","5","1","2","Si"
"2021/08/27 5:53:54 PM CDT","Hombre","20","Soltero","No","No","03100","Economía","1151","4","No","No","Prepa UNAM","7.93","120","900","14000","Mi casa","5","2","0","2","5","20","MAC OS X","0","12000","3","120","20","5","5","5","1","4","Si"
"2021/08/27 5:54:02 PM CDT","Hombre","19","Soltero","No","No","14260","Economía","1151","1","No","No","CCH","8.0","120","200","12000","Mi casa","4","0","0","1","4","70","Windows","0","1000","4","120","5","5","5","5","2","4","Si"
"2021/08/27 5:54:11 PM CDT","Hombre","17","Soltero","No","No","53426","Economía","1151","3","Si","Sí","CCH","8.8","40","250","2500","Mi casa","7","2","0","1","2","20.08","Windows","1","12000","4","80","5","5","5","5","3","4","Si"
"2021/08/27 5:54:13 PM CDT","Hombre","17","Soltero","No","No","54715","Economía","1151","4","Si","Sí","Otro","9.3","45","300","27000","Mi casa","3","1","0","2","4","19.60","Windows","0","10000","3","300","5","5","5","5","4","3","Si"
"2021/08/27 5:54:18 PM CDT","Hombre","18","Soltero","No","No","52940","Economía","1151","3","Si","Sí","CCH","8.49","70 ","150","4000","Mi casa","4","2","0","0","3","8.97","Windows","1","800","4","190","10","5","5","3","1","3","Si"
"2021/08/27 5:54:22 PM CDT","Hombre","20","Soltero","No","No","54409","Economía","1151","2","Si","Sí","CCH","8.98","90","200","4500","Mi casa","3","1","0","1","3","31.2","Windows","0","6000","5","120","4","5","5","3","2","3","Si"
"2021/08/27 5:54:52 PM CDT","Hombre","22","Soltero","Si","No","02400","Economía","1151","1","Si","Sí","Otro","8.7","30","200 ","30000","Casa de un familiar o amigo","4","2","0","1","3","20","Windows","0","5000","3","180","1","5","5","5","1","3","Si"
"2021/08/27 5:54:59 PM CDT","Hombre","18","Soltero","No","No","53660","Economía","1151","3","Si","Sí","CCH","9.3","30 ","150","20000","Mi casa","4","1","0","2","3","9.01","Windows","0","15000","3","30","5","4","5","3","3","4","Si"
"2021/08/27 5:55:19 PM CDT","Mujer","19","Soltero","No","No","57000","Economía","1151","1","No","No","CCH","7.6","150","350 ","3500","Mi casa","3","2","0","1","3","19.11","Windows","1","3000","4","120","2","5","5","3","3","4","Si"
"2021/08/27 5:55:34 PM CDT","Hombre","19","Tengo pareja","Si","No","53700","Economía","1151","3","Si","Sí","Otro","8.3","50","300","7000","Mi casa","4","2","0","1","4","15.48","Windows","2","9000","4","120","3","5","5","5","1","2","Si"
"2021/08/27 5:55:46 PM CDT","Hombre","18","Soltero","No","No","04369","Economía","1151","3","No","No","Prepa UNAM","8.1","180","300","12000","Mi casa","4","1","0","2","4","28.12","Windows","2","6000","3","120","10","5","5","5","1","4","Si"
"2021/08/27 5:56:02 PM CDT","Hombre","19","Tengo pareja","No","No","57710","Economía","1151","3","No","No","Prepa UNAM","7.6","160","250","6000","Mi casa","5","2","0","1","3","30.12","Windows","0","3000","4","120","20","5","5","5","3","4","Si"
"2021/08/27 5:56:04 PM CDT","Hombre","22","Tengo pareja","Si","No","54413","Economía","1151","4","Si","Sí","Otro","8.3","90 ","40","3600","Mi casa","4","1","0","1","3","9.47","Windows","0","0","3","60","4","5","4","4","3","4","Si"
"2021/08/27 5:56:05 PM CDT","Hombre","19","Soltero","Si","No","53820","Economía","1151","2","Si","No","Prepa UNAM","7.6","40 ","48 ","25000","Mi casa","5","3","0","1","2","3.25","Windows","0","11500","1","120","2","5","5","5","1","2","Si"
"2021/08/27 5:56:10 PM CDT","Mujer","18","Soltero","No","No","52928","Economía","1151","1","Si","Sí","CCH","8.81","120","378","20000","Mi casa","3","1","0","1","4","12.61","Windows","0","1000","3","300","3","3","1","1","3","3","Si"
"2021/08/27 5:56:56 PM CDT","Hombre","20","Soltero","Si","No","55920","Economía","1151","3","Si","Sí","Otro","7.7","30 ","200","4000","Casa de un familiar o amigo","5","1","0","1","1","7.54","Windows","2","2500","3","180","3","4","4","4","2","3","Si"
"2021/08/27 5:57:02 PM CDT","Hombre","18","Soltero","No","No","05300","Economía","1151","1","Si","Sí","Otro","7.0","50","200","40000","Mi casa","4","2","2","2","4","130","Windows","0","0","1","0","8","5","5","1","2","3","Si"
"2021/08/27 5:57:05 PM CDT","Hombre","21","Soltero","Si","No","53760","Economía","1151","1","Si","Sí","Otro","7.5","20 ","250","30000","Mi casa","4","1","0","1","3","2.33","Windows","2","15000","4","45","5","5","4","1","3","3","Si"
"2021/08/27 5:57:16 PM CDT","Mujer","18","Soltero","No","No","54407","Economía","1151","3","Si","Sí","Otro","9.4","120","250","5200","Mi casa","3","1","0","1","3","21.47","Windows","0","2000 ","4","360","2","5","5","5","3","4","Si"
